Pair,Date,ar1,ma1,const,aic
JPYPHP_RET,1359,-0.05891391562820934,-0.19248402801799058,-0.06042616942490262,504.2679464814032
JPYPHP_RET,1360,-0.05185676382515425,-0.200174063464893,-0.061942291018580356,503.36978371623513
JPYPHP_RET,1361,-0.051857094907895716,-0.20031923896460258,-0.06094549972660945,503.8164041377222
JPYPHP_RET,1362,-0.06046005130317174,-0.19297391965131835,-0.061191087899082,503.5686152920983
JPYPHP_RET,1363,-0.05947398180587516,-0.19110975853469492,-0.06266742544991827,502.78477900991345
JPYPHP_RET,1364,-0.04992471464357736,-0.20143565352411621,-0.06367064253144807,503.7343980192286
JPYPHP_RET,1365,-0.046218881083985294,-0.20263704944549804,-0.06459218064215877,504.0214675380133
JPYPHP_RET,1366,-0.04335109184031033,-0.20624455872310243,-0.0638107073932071,504.15061215204014
JPYPHP_RET,1367,-0.04590614264733912,-0.20434890063748365,-0.06435194587069518,504.2735179427522
JPYPHP_RET,1368,-0.04504650652939001,-0.2051998547401683,-0.0641818199368415,504.2111729995746
JPYPHP_RET,1369,-0.045657733998100594,-0.2044246147248131,-0.06402841840486975,504.1718879806025
JPYPHP_RET,1370,-0.0460431338945389,-0.2040907233824791,-0.06376348207264056,504.16549122897425
JPYPHP_RET,1371,-0.04533109626664939,-0.2046584592006763,-0.06273267560905277,504.4014136679611
JPYPHP_RET,1372,-0.048296868355849065,-0.20520083479118664,-0.06457194706164937,504.5321842142015
JPYPHP_RET,1373,-0.059937593251554476,-0.1960908196487369,-0.06615956564278426,502.64910086813745
JPYPHP_RET,1374,-0.05450142619351013,-0.1983986642913451,-0.06455848844863137,503.54446921768215
JPYPHP_RET,1375,-0.05914241975390745,-0.19240010811221428,-0.06228971879046248,503.95676475696746
JPYPHP_RET,1376,-0.07385504512390577,-0.17445024144405974,-0.05886773323662104,503.78244862215996
JPYPHP_RET,1377,-0.07165774706474043,-0.18089196069065946,-0.061079999222908694,504.37171662877375
JPYPHP_RET,1378,-0.07416762039825489,-0.17806970409876896,-0.0639978560701507,502.3391597516681
JPYPHP_RET,1379,-0.07590525982200205,-0.17633606167068977,-0.06454668299031374,502.43102044219955
JPYPHP_RET,1380,-0.07651005067866812,-0.17584064675171066,-0.06436518701559392,502.39392297301856
JPYPHP_RET,1381,-0.07640722971972772,-0.17538330463205856,-0.06486204565037927,502.60581347815446
JPYPHP_RET,1382,-0.0761479827374106,-0.17510760561697208,-0.06537451685404705,502.5627214306078
JPYPHP_RET,1383,-0.06332120692445702,-0.18777100322251938,-0.06258328814644991,503.3952126399474
JPYPHP_RET,1384,-0.06183692133469321,-0.18759465612528842,-0.06265195705520109,503.3871751539835
JPYPHP_RET,1385,-0.06850550821307227,-0.1811935438213056,-0.05608061704707496,499.01538457302405
JPYPHP_RET,1386,-0.0694352596612311,-0.18112667016446254,-0.056328321458904575,499.0488398002748
JPYPHP_RET,1387,-0.07618236901381947,-0.1743675938661615,-0.05469609088872192,499.3946829749288
JPYPHP_RET,1388,-0.07970941671178189,-0.17432357292330097,-0.0567555528928829,498.9502370977674
JPYPHP_RET,1389,-0.07917314071591408,-0.17459324809830012,-0.058600700706787426,498.1104644586792
JPYPHP_RET,1390,-0.08028968670446245,-0.17348397221601575,-0.05912695429294333,498.2231267370919
JPYPHP_RET,1391,-0.08089479091048617,-0.17429822767880104,-0.056819858926716774,499.5303267361981
JPYPHP_RET,1392,-0.08279677707472975,-0.16958409114306341,-0.05787705739514906,498.9634460075829
JPYPHP_RET,1393,-0.08097610177817226,-0.17350867679366008,-0.05764752373884842,498.8457959905204
JPYPHP_RET,1394,-0.08755523462121209,-0.16790840223104514,-0.054967403564665916,498.5706577105346
JPYPHP_RET,1395,-0.08624331802663322,-0.16878769976770017,-0.05462838133705405,498.61383636220296
JPYPHP_RET,1396,-0.08654134156078089,-0.16992204753912343,-0.054588031002597695,498.63888755070775
JPYPHP_RET,1397,-0.08946812920876801,-0.17007259581432166,-0.056582990370159986,497.90918392811693
JPYPHP_RET,1398,-0.09101890425489147,-0.1680977242584873,-0.05928414954626603,497.6224086270971
JPYPHP_RET,1399,-0.09037916070606541,-0.16760320826723946,-0.06025726524025954,497.90007041789806
JPYPHP_RET,1400,-0.0933583398215481,-0.16551864532919078,-0.05972580631199709,497.58079668397
JPYPHP_RET,1401,-0.0971825206359931,-0.15967061632136695,-0.0607471665462951,498.50090138986843
JPYPHP_RET,1402,-0.09730514129063517,-0.15982015701476562,-0.060708169453149136,498.50250040196977
JPYPHP_RET,1403,-0.09964196796002991,-0.1575438613909774,-0.061228537355130085,498.5195332653843
JPYPHP_RET,1404,-0.10085302933715543,-0.15676311463320913,-0.06124059010927942,498.5204929574791
JPYPHP_RET,1405,-0.10703294814511385,-0.14619388097695313,-0.06097279759884253,498.2187616872035
